English Name,Energy (kcal),Total Carbohydrate,Protein,Total Fat,Saturated Fat,Chol,Total Dietary Fiber,Total Sugars,Calcium,Sodium,Restaurant,Item type,main food type,ingredient_category,spicy,sweet,salty,sour,vegetiarian,gluten,milk,egg,fish,crustaceans,price
Caffe_mocha_(No_sugar_added),170,22,0,0,2,15,0,18,160,100,2,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Cappuccino_(No_sugar_added),96,7.2,5,0,2,17,0,6,160,65,2,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Citron_tea,110,26,0,0,2,0,0,24,12,48,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Cocoa_drink_(No_sugar_added),100,8.9,5,0,2,15,0,0,130,62,2,2,6,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Coffee_(No_sugar_added),100,7.9,0,0,2,15,0,5,150,79,2,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Cogon_grass_and_sugar_cane_drink,60,15,0,0,2,0,0,14,0,0,2,2,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Espresso_(No_sugar_added),29,4.1,0,0,2,0,0,0,110,0,2,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Five_flower_tea,72,17,0,0,2,0,0,16,11,0,2,2,6,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Ginseng_honey,89,21,0,0,2,0,0,19,0,0,2,2,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Green_tea_with_pearl_tapioca_(No_sugar_added),89,22,0,0,2,0,0,11,6,0,2,2,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Hot_chocolate_drink_(No_sugar_added),140,19,0,0,2,0,0,14,110,91,2,2,6,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Lemon_and_kumquat_honey,130,31,0,0,2,0,0,23,18,330,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Lemon_coffee_(No_sugar_added),43,9.1,0,0,2,0,0,0,24,0,2,2,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Lemon_cola,100,24,0,0,2,0,0,22,19,0,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Lemon_honey,96,22,0,1,2,0,0,18,24,0,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Lemon_tea_(No_sugar_added),36,7.4,0,0,2,0,0,2,21,0,2,2,6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Milk_tea_(No_sugar_added),110,7.7,0,0,2,17,0,7,190,96,2,2,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15
Milk_tea_with_pearl_tapioca_(No_sugar_added),180,29,0,0,2,0,0,13,0,60,2,2,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Sour_plum_drink,120,29,0,0,2,0,0,26,14,0,2,2,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Soybean_milk_(No_sugar_added),67,2.2,0,0,2,0,0,0,23,0,2,2,6,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Watercress_honey,86,21,0,0,2,0,0,19,11,31,2,2,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Yuan-yang_(mixed_coffee_milk-tea),130,13,6,0,2,20,0,12,170,74,2,2,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18
